floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
1900022,AO,data/atlantic/2003/04/nodc_D1900022_040.nc,2003-04-07T09:32:56Z,2003-04-07T09:32:56Z,20.8610,20.8610,-59.6690,-59.6690,10.00,1000.00
1900022,AO,data/atlantic/2003/04/nodc_D1900022_041.nc,2003-04-17T10:37:06Z,2003-04-17T10:37:06Z,20.7290,20.7290,-59.7930,-59.7930,10.00,1000.00
1900022,AO,data/atlantic/2003/04/nodc_D1900022_042.nc,2003-04-27T11:42:19Z,2003-04-27T11:42:19Z,21.3520,21.3520,-59.5250,-59.5250,10.00,1000.00
1900033,AO,data/atlantic/2003/04/nodc_D1900033_057.nc,2003-04-15T20:54:10Z,2003-04-15T20:54:10Z,12.0880,12.0880,-44.0380,-44.0380,10.00,1000.00
1900035,AO,data/atlantic/2003/04/nodc_D1900035_056.nc,2003-04-06T15:20:06Z,2003-04-06T15:20:06Z,18.8970,18.8970,-47.0680,-47.0680,10.00,1100.00
1900035,AO,data/atlantic/2003/04/nodc_D1900035_057.nc,2003-04-16T16:47:05Z,2003-04-16T16:47:05Z,18.9180,18.9180,-46.9010,-46.9010,10.00,1100.00
1900035,AO,data/atlantic/2003/04/nodc_D1900035_058.nc,2003-04-26T16:38:58Z,2003-04-26T16:38:58Z,18.9430,18.9430,-46.7250,-46.7250,10.00,1100.00
1900037,AO,data/atlantic/2003/04/nodc_D1900037_048.nc,2003-04-03T07:45:06Z,2003-04-03T07:45:06Z,32.4580,32.4580,-33.0590,-33.0590,10.00,950.00
1900037,AO,data/atlantic/2003/04/nodc_D1900037_049.nc,2003-04-13T08:46:03Z,2003-04-13T08:46:03Z,32.1390,32.1390,-33.1840,-33.1840,10.00,850.00
1900037,AO,data/atlantic/2003/04/nodc_D1900037_050.nc,2003-04-23T08:13:53Z,2003-04-23T08:13:53Z,31.8880,31.8880,-33.2860,-33.2860,10.00,950.00
1900039,AO,data/atlantic/2003/04/nodc_D1900039_049.nc,2003-04-14T04:09:18Z,2003-04-14T04:09:18Z,34.0480,34.0480,-45.5250,-45.5250,10.00,900.00
1900039,AO,data/atlantic/2003/04/nodc_D1900039_050.nc,2003-04-24T03:58:06Z,2003-04-24T03:58:06Z,33.7810,33.7810,-45.8880,-45.8880,10.00,900.00
1900040,AO,data/atlantic/2003/04/nodc_D1900040_048.nc,2003-04-04T14:08:28Z,2003-04-04T14:08:28Z,32.7740,32.7740,-37.2790,-37.2790,10.00,1000.00
1900040,AO,data/atlantic/2003/04/nodc_D1900040_049.nc,2003-04-14T15:29:41Z,2003-04-14T15:29:41Z,32.4280,32.4280,-37.2210,-37.2210,10.00,950.00
1900040,AO,data/atlantic/2003/04/nodc_D1900040_050.nc,2003-04-24T17:00:47Z,2003-04-24T17:00:47Z,31.9500,31.9500,-36.9560,-36.9560,10.00,1000.00
1900057,AO,data/atlantic/2003/04/nodc_D1900057_015.nc,2003-04-04T04:42:59Z,2003-04-04T04:42:59Z,-35.0020,-35.0020,-20.9820,-20.9820,10.00,1150.00
1900057,AO,data/atlantic/2003/04/nodc_D1900057_016.nc,2003-04-14T08:43:58Z,2003-04-14T08:43:58Z,-35.1630,-35.1630,-20.2460,-20.2460,10.00,1150.00
1900057,AO,data/atlantic/2003/04/nodc_D1900057_017.nc,2003-04-24T15:00:28Z,2003-04-24T15:00:28Z,-35.0360,-35.0360,-19.4300,-19.4300,10.00,1150.00
1900058,AO,data/atlantic/2003/04/nodc_D1900058_015.nc,2003-04-02T08:23:18Z,2003-04-02T08:23:18Z,-34.1530,-34.1530,-10.4510,-10.4510,10.00,1200.00
1900058,AO,data/atlantic/2003/04/nodc_D1900058_016.nc,2003-04-12T13:52:07Z,2003-04-12T13:52:07Z,-34.0730,-34.0730,-10.2770,-10.2770,10.00,1200.00
1900058,AO,data/atlantic/2003/04/nodc_D1900058_017.nc,2003-04-22T15:23:51Z,2003-04-22T15:23:51Z,-34.2650,-34.2650,-10.1220,-10.1220,10.00,1150.00
1900059,AO,data/atlantic/2003/04/nodc_D1900059_012.nc,2003-04-07T13:21:49Z,2003-04-07T13:21:49Z,-7.8140,-7.8140,-15.9530,-15.9530,10.00,1150.00
1900059,AO,data/atlantic/2003/04/nodc_D1900059_013.nc,2003-04-17T16:25:43Z,2003-04-17T16:25:43Z,-7.9690,-7.9690,-16.1610,-16.1610,10.00,1150.00
1900059,AO,data/atlantic/2003/04/nodc_D1900059_014.nc,2003-04-27T19:21:46Z,2003-04-27T19:21:46Z,-7.8710,-7.8710,-16.0300,-16.0300,10.00,1150.00
1900060,AO,data/atlantic/2003/04/nodc_D1900060_012.nc,2003-04-05T19:35:48Z,2003-04-05T19:35:48Z,-12.4010,-12.4010,-10.5420,-10.5420,10.00,1150.00
1900060,AO,data/atlantic/2003/04/nodc_D1900060_013.nc,2003-04-16T00:43:12Z,2003-04-16T00:43:12Z,-12.2090,-12.2090,-10.5010,-10.5010,10.00,1100.00
1900060,AO,data/atlantic/2003/04/nodc_D1900060_014.nc,2003-04-26T02:13:30Z,2003-04-26T02:13:30Z,-12.0650,-12.0650,-10.2510,-10.2510,10.00,1150.00
1900061,AO,data/atlantic/2003/04/nodc_D1900061_012.nc,2003-04-04T13:44:28Z,2003-04-04T13:44:28Z,-19.5590,-19.5590,-3.1190,-3.1190,10.00,1350.00
