floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
13857,AO,data/atlantic/1998/11/nodc_R13857_043.nc,1998-11-03T19:00:22Z,1998-11-03T19:00:22Z,3.6520,3.6520,-17.7000,-17.7000,17.00,956.10
13857,AO,data/atlantic/1998/11/nodc_R13857_044.nc,1998-11-14T19:59:44Z,1998-11-14T19:59:44Z,3.5120,3.5120,-17.9960,-17.9960,11.90,956.10
13857,AO,data/atlantic/1998/11/nodc_R13857_045.nc,1998-11-25T19:14:19Z,1998-11-25T19:14:19Z,3.5100,3.5100,-18.4530,-18.4530,11.90,961.20
13858,AO,data/atlantic/1998/11/nodc_R13858_043.nc,1998-11-03T02:42:30Z,1998-11-03T02:42:30Z,3.8520,3.8520,-10.1520,-10.1520,15.50,964.10
13858,AO,data/atlantic/1998/11/nodc_R13858_044.nc,1998-11-14T02:23:54Z,1998-11-14T02:23:54Z,4.0150,4.0150,-9.5580,-9.5580,15.50,964.10
13858,AO,data/atlantic/1998/11/nodc_R13858_045.nc,1998-11-25T02:01:50Z,1998-11-25T02:01:50Z,4.6000,4.6000,-9.7560,-9.7560,15.50,964.10
13859,AO,data/atlantic/1998/11/nodc_R13859_043.nc,1998-11-04T15:20:57Z,1998-11-04T15:20:57Z,2.8860,2.8860,-24.5590,-24.5590,5.70,959.60
13859,AO,data/atlantic/1998/11/nodc_R13859_044.nc,1998-11-15T14:58:44Z,1998-11-15T14:58:44Z,2.6980,2.6980,-24.1800,-24.1800,5.70,954.20
13859,AO,data/atlantic/1998/11/nodc_R13859_045.nc,1998-11-26T16:14:40Z,1998-11-26T16:14:40Z,1.9550,1.9550,-24.2660,-24.2660,5.70,937.90
15819,AO,data/atlantic/1998/11/nodc_R15819_042.nc,1998-11-07T14:48:15Z,1998-11-07T14:48:15Z,-8.3330,-8.3330,-23.6060,-23.6060,20.00,910.10
15819,AO,data/atlantic/1998/11/nodc_R15819_043.nc,1998-11-18T16:00:48Z,1998-11-18T16:00:48Z,-8.2990,-8.2990,-23.4350,-23.4350,20.00,920.40
15819,AO,data/atlantic/1998/11/nodc_R15819_044.nc,1998-11-29T15:39:01Z,1998-11-29T15:39:01Z,-8.2800,-8.2800,-23.3950,-23.3950,20.00,910.10
15820,AO,data/atlantic/1998/11/nodc_R15820_042.nc,1998-11-09T01:45:04Z,1998-11-09T01:45:04Z,-5.7020,-5.7020,-10.0400,-10.0400,16.60,959.80
15820,AO,data/atlantic/1998/11/nodc_R15820_043.nc,1998-11-20T02:56:25Z,1998-11-20T02:56:25Z,-5.6580,-5.6580,-10.3840,-10.3840,16.60,907.00
15851,AO,data/atlantic/1998/11/nodc_R15851_041.nc,1998-11-02T14:00:36Z,1998-11-02T14:00:36Z,-3.7500,-3.7500,-5.5710,-5.5710,13.80,920.10
15851,AO,data/atlantic/1998/11/nodc_R15851_042.nc,1998-11-13T13:39:55Z,1998-11-13T13:39:55Z,-3.5040,-3.5040,-5.9860,-5.9860,13.80,915.00
15851,AO,data/atlantic/1998/11/nodc_R15851_043.nc,1998-11-24T14:55:30Z,1998-11-24T14:55:30Z,-3.4120,-3.4120,-6.6140,-6.6140,13.80,935.40
15852,AO,data/atlantic/1998/11/nodc_R15852_041.nc,1998-11-01T07:08:03Z,1998-11-01T07:08:03Z,-7.2530,-7.2530,-5.6950,-5.6950,8.90,969.70
15852,AO,data/atlantic/1998/11/nodc_R15852_042.nc,1998-11-12T13:49:53Z,1998-11-12T13:49:53Z,-7.1640,-7.1640,-5.7920,-5.7920,8.90,928.70
15852,AO,data/atlantic/1998/11/nodc_R15852_043.nc,1998-11-23T07:23:03Z,1998-11-23T07:23:03Z,-7.1080,-7.1080,-6.0650,-6.0650,8.90,903.10
15853,AO,data/atlantic/1998/11/nodc_R15853_042.nc,1998-11-11T14:02:01Z,1998-11-11T14:02:01Z,-7.1250,-7.1250,-8.0540,-8.0540,11.10,867.20
15853,AO,data/atlantic/1998/11/nodc_R15853_043.nc,1998-11-22T15:15:05Z,1998-11-22T15:15:05Z,-6.9010,-6.9010,-8.0190,-8.0190,11.10,861.80
15854,AO,data/atlantic/1998/11/nodc_R15854_042.nc,1998-11-10T01:31:31Z,1998-11-10T01:31:31Z,-6.5170,-6.5170,-6.4750,-6.4750,15.40,975.40
15854,AO,data/atlantic/1998/11/nodc_R15854_043.nc,1998-11-21T02:45:16Z,1998-11-21T02:45:16Z,-6.9690,-6.9690,-7.0490,-7.0490,15.40,920.80
15855,AO,data/atlantic/1998/11/nodc_R15855_041.nc,1998-11-03T13:46:55Z,1998-11-03T13:46:55Z,-3.3990,-3.3990,-0.9820,-0.9820,12.30,878.20
15855,AO,data/atlantic/1998/11/nodc_R15855_042.nc,1998-11-14T13:29:31Z,1998-11-14T13:29:31Z,-3.4270,-3.4270,-1.1800,-1.1800,12.30,878.20
15855,AO,data/atlantic/1998/11/nodc_R15855_043.nc,1998-11-25T14:41:21Z,1998-11-25T14:41:21Z,-3.0560,-3.0560,-1.2190,-1.2190,12.30,872.80
31810,AO,data/atlantic/1998/11/nodc_R31810_043.nc,1998-11-06T06:57:24Z,1998-11-06T06:57:24Z,5.9060,5.9060,-36.1390,-36.1390,22.30,988.50
31810,AO,data/atlantic/1998/11/nodc_R31810_044.nc,1998-11-17T06:51:46Z,1998-11-17T06:51:46Z,6.0380,6.0380,-36.2290,-36.2290,22.30,994.10
31810,AO,data/atlantic/1998/11/nodc_R31810_045.nc,1998-11-28T06:34:05Z,1998-11-28T06:34:05Z,6.1590,6.1590,-36.2980,-36.2980,22.30,982.90
31855,AO,data/atlantic/1998/11/nodc_R31855_043.nc,1998-11-07T16:25:04Z,1998-11-07T16:25:04Z,5.0570,5.0570,-29.6920,-29.6920,15.70,990.80
31855,AO,data/atlantic/1998/11/nodc_R31855_044.nc,1998-11-18T16:08:19Z,1998-11-18T16:08:19Z,5.2560,5.2560,-29.2420,-29.2420,15.70,980.20
31855,AO,data/atlantic/1998/11/nodc_R31855_045.nc,1998-11-29T15:44:14Z,1998-11-29T15:44:14Z,5.9350,5.9350,-29.0450,-29.0450,15.70,974.90
31856,AO,data/atlantic/1998/11/nodc_R31856_043.nc,1998-11-08T05:18:10Z,1998-11-08T05:18:10Z,1.4450,1.4450,-48.0070,-48.0070,31.10,63.30
31856,AO,data/atlantic/1998/11/nodc_R31856_044.nc,1998-11-19T04:54:49Z,1998-11-19T04:54:49Z,2.4210,2.4210,-48.6680,-48.6680,79.30,79.30
31856,AO,data/atlantic/1998/11/nodc_R31856_045.nc,1998-11-30T04:33:57Z,1998-11-30T04:33:57Z,2.6590,2.6590,-49.6070,-49.6070,25.80,25.80
31857,AO,data/atlantic/1998/11/nodc_R31857_042.nc,1998-11-06T03:52:21Z,1998-11-06T03:52:21Z,-6.6940,-6.6940,-25.3030,-25.3030,20.00,898.00
31857,AO,data/atlantic/1998/11/nodc_R31857_043.nc,1998-11-17T03:31:29Z,1998-11-17T03:31:29Z,-6.9390,-6.9390,-25.4890,-25.4890,20.00,898.00
31857,AO,data/atlantic/1998/11/nodc_R31857_044.nc,1998-11-28T03:10:53Z,1998-11-28T03:10:53Z,-7.2110,-7.2110,-25.6390,-25.6390,20.00,893.10
31859,AO,data/atlantic/1998/11/nodc_R31859_042.nc,1998-11-05T04:03:38Z,1998-11-05T04:03:38Z,-5.7890,-5.7890,-32.2370,-32.2370,22.00,927.00
31859,AO,data/atlantic/1998/11/nodc_R31859_043.nc,1998-11-15T21:15:39Z,1998-11-15T21:15:39Z,-6.1660,-6.1660,-32.2670,-32.2670,22.00,921.60
31859,AO,data/atlantic/1998/11/nodc_R31859_044.nc,1998-11-27T03:24:27Z,1998-11-27T03:24:27Z,-6.5340,-6.5340,-32.0710,-32.0710,22.00,927.00
13857,AO,data/atlantic/1998/11/nodc_R13857_043.nc,1998-11-03T19:00:22Z,1998-11-03T19:00:22Z,3.6520,3.6520,-17.7000,-17.7000,17.00,956.10
13857,AO,data/atlantic/1998/11/nodc_R13857_044.nc,1998-11-14T19:59:44Z,1998-11-14T19:59:44Z,3.5120,3.5120,-17.9960,-17.9960,11.90,956.10
13857,AO,data/atlantic/1998/11/nodc_R13857_045.nc,1998-11-25T19:14:19Z,1998-11-25T19:14:19Z,3.5100,3.5100,-18.4530,-18.4530,11.90,961.20
13858,AO,data/atlantic/1998/11/nodc_R13858_043.nc,1998-11-03T02:42:30Z,1998-11-03T02:42:30Z,3.8520,3.8520,-10.1520,-10.1520,15.50,964.10
13858,AO,data/atlantic/1998/11/nodc_R13858_044.nc,1998-11-14T02:23:54Z,1998-11-14T02:23:54Z,4.0150,4.0150,-9.5580,-9.5580,15.50,964.10
13858,AO,data/atlantic/1998/11/nodc_R13858_045.nc,1998-11-25T02:01:50Z,1998-11-25T02:01:50Z,4.6000,4.6000,-9.7560,-9.7560,15.50,964.10
13859,AO,data/atlantic/1998/11/nodc_R13859_043.nc,1998-11-04T15:20:57Z,1998-11-04T15:20:57Z,2.8860,2.8860,-24.5590,-24.5590,5.70,959.60
13859,AO,data/atlantic/1998/11/nodc_R13859_044.nc,1998-11-15T14:58:44Z,1998-11-15T14:58:44Z,2.6980,2.6980,-24.1800,-24.1800,5.70,954.20
13859,AO,data/atlantic/1998/11/nodc_R13859_045.nc,1998-11-26T16:14:40Z,1998-11-26T16:14:40Z,1.9550,1.9550,-24.2660,-24.2660,5.70,937.90
15819,AO,data/atlantic/1998/11/nodc_R15819_042.nc,1998-11-07T14:48:15Z,1998-11-07T14:48:15Z,-8.3330,-8.3330,-23.6060,-23.6060,20.00,910.10
15819,AO,data/atlantic/1998/11/nodc_R15819_043.nc,1998-11-18T16:00:48Z,1998-11-18T16:00:48Z,-8.2990,-8.2990,-23.4350,-23.4350,20.00,920.40
15819,AO,data/atlantic/1998/11/nodc_R15819_044.nc,1998-11-29T15:39:01Z,1998-11-29T15:39:01Z,-8.2800,-8.2800,-23.3950,-23.3950,20.00,910.10
15820,AO,data/atlantic/1998/11/nodc_R15820_042.nc,1998-11-09T01:45:04Z,1998-11-09T01:45:04Z,-5.7020,-5.7020,-10.0400,-10.0400,16.60,959.80
15820,AO,data/atlantic/1998/11/nodc_R15820_043.nc,1998-11-20T02:56:25Z,1998-11-20T02:56:25Z,-5.6580,-5.6580,-10.3840,-10.3840,16.60,907.00
15851,AO,data/atlantic/1998/11/nodc_R15851_041.nc,1998-11-02T14:00:36Z,1998-11-02T14:00:36Z,-3.7500,-3.7500,-5.5710,-5.5710,13.80,920.10
15851,AO,data/atlantic/1998/11/nodc_R15851_042.nc,1998-11-13T13:39:55Z,1998-11-13T13:39:55Z,-3.5040,-3.5040,-5.9860,-5.9860,13.80,915.00
15851,AO,data/atlantic/1998/11/nodc_R15851_043.nc,1998-11-24T14:55:30Z,1998-11-24T14:55:30Z,-3.4120,-3.4120,-6.6140,-6.6140,13.80,935.40
15852,AO,data/atlantic/1998/11/nodc_R15852_041.nc,1998-11-01T07:08:03Z,1998-11-01T07:08:03Z,-7.2530,-7.2530,-5.6950,-5.6950,8.90,969.70
15852,AO,data/atlantic/1998/11/nodc_R15852_042.nc,1998-11-12T13:49:53Z,1998-11-12T13:49:53Z,-7.1640,-7.1640,-5.7920,-5.7920,8.90,928.70
15852,AO,data/atlantic/1998/11/nodc_R15852_043.nc,1998-11-23T07:23:03Z,1998-11-23T07:23:03Z,-7.1080,-7.1080,-6.0650,-6.0650,8.90,903.10
15853,AO,data/atlantic/1998/11/nodc_R15853_042.nc,1998-11-11T14:02:01Z,1998-11-11T14:02:01Z,-7.1250,-7.1250,-8.0540,-8.0540,11.10,867.20
15853,AO,data/atlantic/1998/11/nodc_R15853_043.nc,1998-11-22T15:15:05Z,1998-11-22T15:15:05Z,-6.9010,-6.9010,-8.0190,-8.0190,11.10,861.80
15854,AO,data/atlantic/1998/11/nodc_R15854_042.nc,1998-11-10T01:31:31Z,1998-11-10T01:31:31Z,-6.5170,-6.5170,-6.4750,-6.4750,15.40,975.40
15854,AO,data/atlantic/1998/11/nodc_R15854_043.nc,1998-11-21T02:45:16Z,1998-11-21T02:45:16Z,-6.9690,-6.9690,-7.0490,-7.0490,15.40,920.80
15855,AO,data/atlantic/1998/11/nodc_R15855_041.nc,1998-11-03T13:46:55Z,1998-11-03T13:46:55Z,-3.3990,-3.3990,-0.9820,-0.9820,12.30,878.20
15855,AO,data/atlantic/1998/11/nodc_R15855_042.nc,1998-11-14T13:29:31Z,1998-11-14T13:29:31Z,-3.4270,-3.4270,-1.1800,-1.1800,12.30,878.20
15855,AO,data/atlantic/1998/11/nodc_R15855_043.nc,1998-11-25T14:41:21Z,1998-11-25T14:41:21Z,-3.0560,-3.0560,-1.2190,-1.2190,12.30,872.80
31810,AO,data/atlantic/1998/11/nodc_R31810_043.nc,1998-11-06T06:57:24Z,1998-11-06T06:57:24Z,5.9060,5.9060,-36.1390,-36.1390,22.30,988.50
31810,AO,data/atlantic/1998/11/nodc_R31810_044.nc,1998-11-17T06:51:46Z,1998-11-17T06:51:46Z,6.0380,6.0380,-36.2290,-36.2290,22.30,994.10
31810,AO,data/atlantic/1998/11/nodc_R31810_045.nc,1998-11-28T06:34:05Z,1998-11-28T06:34:05Z,6.1590,6.1590,-36.2980,-36.2980,22.30,982.90
31855,AO,data/atlantic/1998/11/nodc_R31855_043.nc,1998-11-07T16:25:04Z,1998-11-07T16:25:04Z,5.0570,5.0570,-29.6920,-29.6920,15.70,990.80
31855,AO,data/atlantic/1998/11/nodc_R31855_044.nc,1998-11-18T16:08:19Z,1998-11-18T16:08:19Z,5.2560,5.2560,-29.2420,-29.2420,15.70,980.20
31855,AO,data/atlantic/1998/11/nodc_R31855_045.nc,1998-11-29T15:44:14Z,1998-11-29T15:44:14Z,5.9350,5.9350,-29.0450,-29.0450,15.70,974.90
