floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
1900022,AO,data/atlantic/2002/12/nodc_D1900022_028.nc,2002-12-08T04:26:09Z,2002-12-08T04:26:09Z,19.3640,19.3640,-57.2690,-57.2690,10.00,1050.00
1900022,AO,data/atlantic/2002/12/nodc_D1900022_029.nc,2002-12-18T04:16:42Z,2002-12-18T04:16:42Z,19.4090,19.4090,-57.1660,-57.1660,10.00,1050.00
1900022,AO,data/atlantic/2002/12/nodc_D1900022_030.nc,2002-12-28T04:07:06Z,2002-12-28T04:07:06Z,19.3130,19.3130,-57.0140,-57.0140,10.00,1000.00
1900035,AO,data/atlantic/2002/12/nodc_D1900035_044.nc,2002-12-07T04:36:20Z,2002-12-07T04:36:20Z,18.3560,18.3560,-46.2370,-46.2370,10.00,1100.00
1900035,AO,data/atlantic/2002/12/nodc_D1900035_045.nc,2002-12-17T04:28:39Z,2002-12-17T04:28:39Z,18.5090,18.5090,-46.3980,-46.3980,10.00,1100.00
1900035,AO,data/atlantic/2002/12/nodc_D1900035_046.nc,2002-12-27T04:18:09Z,2002-12-27T04:18:09Z,18.8780,18.8780,-46.9700,-46.9700,10.00,1100.00
1900039,AO,data/atlantic/2002/12/nodc_D1900039_036.nc,2002-12-04T14:49:18Z,2002-12-04T14:49:18Z,38.3720,38.3720,-45.1040,-45.1040,10.00,950.00
1900039,AO,data/atlantic/2002/12/nodc_D1900039_038.nc,2002-12-24T16:06:29Z,2002-12-24T16:06:29Z,37.5060,37.5060,-46.1220,-46.1220,10.00,900.00
1900040,AO,data/atlantic/2002/12/nodc_D1900040_036.nc,2002-12-05T03:14:09Z,2002-12-05T03:14:09Z,31.5750,31.5750,-38.0460,-38.0460,10.00,1000.00
1900040,AO,data/atlantic/2002/12/nodc_D1900040_038.nc,2002-12-25T03:00:40Z,2002-12-25T03:00:40Z,31.9550,31.9550,-37.6530,-37.6530,10.00,1000.00
1900041,AO,data/atlantic/2002/12/nodc_D1900041_029.nc,2002-12-16T19:28:20Z,2002-12-16T19:28:20Z,35.4230,35.4230,-13.1280,-13.1280,10.00,850.00
1900057,AO,data/atlantic/2002/12/nodc_D1900057_003.nc,2002-12-03T06:55:09Z,2002-12-03T06:55:09Z,-36.5270,-36.5270,-26.0330,-26.0330,10.00,1200.00
1900057,AO,data/atlantic/2002/12/nodc_D1900057_004.nc,2002-12-13T09:41:05Z,2002-12-13T09:41:05Z,-36.6400,-36.6400,-25.6330,-25.6330,10.00,1200.00
1900057,AO,data/atlantic/2002/12/nodc_D1900057_005.nc,2002-12-23T14:16:43Z,2002-12-23T14:16:43Z,-36.9190,-36.9190,-25.0050,-25.0050,10.00,1200.00
1900058,AO,data/atlantic/2002/12/nodc_D1900058_003.nc,2002-12-01T13:19:33Z,2002-12-01T13:19:33Z,-34.8450,-34.8450,-9.3560,-9.3560,10.00,1250.00
1900058,AO,data/atlantic/2002/12/nodc_D1900058_004.nc,2002-12-11T14:47:32Z,2002-12-11T14:47:32Z,-34.7310,-34.7310,-9.1350,-9.1350,10.00,1200.00
1900058,AO,data/atlantic/2002/12/nodc_D1900058_005.nc,2002-12-21T18:50:28Z,2002-12-21T18:50:28Z,-34.6140,-34.6140,-9.1830,-9.1830,10.00,1200.00
1900058,AO,data/atlantic/2002/12/nodc_D1900058_006.nc,2002-12-31T21:37:16Z,2002-12-31T21:37:16Z,-34.5240,-34.5240,-9.3010,-9.3010,10.00,1200.00
1900059,AO,data/atlantic/2002/12/nodc_D1900059_001.nc,2002-12-16T19:18:23Z,2002-12-16T19:18:23Z,-7.0810,-7.0810,-15.5130,-15.5130,10.00,1200.00
1900059,AO,data/atlantic/2002/12/nodc_D1900059_002.nc,2002-12-27T01:05:39Z,2002-12-27T01:05:39Z,-7.1070,-7.1070,-15.4780,-15.4780,10.00,1150.00
1900060,AO,data/atlantic/2002/12/nodc_D1900060_001.nc,2002-12-15T01:33:06Z,2002-12-15T01:33:06Z,-14.0590,-14.0590,-8.5590,-8.5590,10.00,1150.00
1900060,AO,data/atlantic/2002/12/nodc_D1900060_002.nc,2002-12-25T06:32:45Z,2002-12-25T06:32:45Z,-14.0990,-14.0990,-8.6460,-8.6460,10.00,1150.00
1900061,AO,data/atlantic/2002/12/nodc_D1900061_001.nc,2002-12-13T14:29:09Z,2002-12-13T14:29:09Z,-19.8300,-19.8300,-1.8350,-1.8350,10.00,1350.00
1900061,AO,data/atlantic/2002/12/nodc_D1900061_002.nc,2002-12-23T18:08:51Z,2002-12-23T18:08:51Z,-19.7450,-19.7450,-2.0260,-2.0260,10.00,1350.00
1900062,AO,data/atlantic/2002/12/nodc_D1900062_001.nc,2002-12-14T07:32:24Z,2002-12-14T07:32:24Z,-16.7010,-16.7010,-5.4790,-5.4790,10.00,1150.00
1900062,AO,data/atlantic/2002/12/nodc_D1900062_002.nc,2002-12-24T14:08:28Z,2002-12-24T14:08:28Z,-16.5560,-16.5560,-5.6420,-5.6420,10.00,1150.00
19019,AO,data/atlantic/2002/12/nodc_D19019_068.nc,2002-12-05T04:18:47Z,2002-12-05T04:18:47Z,-15.4090,-15.4090,-12.3330,-12.3330,4.30,999.40
19019,AO,data/atlantic/2002/12/nodc_D19019_069.nc,2002-12-15T18:14:37Z,2002-12-15T18:14:37Z,-14.9920,-14.9920,-12.5130,-12.5130,4.60,999.50
19019,AO,data/atlantic/2002/12/nodc_D19019_070.nc,2002-12-26T06:11:03Z,2002-12-26T06:11:03Z,-14.7570,-14.7570,-12.6470,-12.6470,4.10,999.50
3900056,AO,data/atlantic/2002/12/nodc_D3900056_030.nc,2002-12-09T22:04:10Z,2002-12-09T22:04:10Z,3.1870,3.1870,-37.1480,-37.1480,10.00,1100.00
3900056,AO,data/atlantic/2002/12/nodc_D3900056_031.nc,2002-12-20T03:54:19Z,2002-12-20T03:54:19Z,3.2880,3.2880,-37.9660,-37.9660,10.00,1150.00
3900056,AO,data/atlantic/2002/12/nodc_D3900056_032.nc,2002-12-30T03:46:23Z,2002-12-30T03:46:23Z,3.6200,3.6200,-38.8940,-38.8940,10.00,1100.00
3900058,AO,data/atlantic/2002/12/nodc_D3900058_001.nc,2002-12-19T02:26:12Z,2002-12-19T02:26:12Z,2.3190,2.3190,-24.5480,-24.5480,10.00,1150.00
3900058,AO,data/atlantic/2002/12/nodc_D3900058_002.nc,2002-12-29T03:53:42Z,2002-12-29T03:53:42Z,2.2880,2.2880,-24.7950,-24.7950,10.00,1100.00
39009,AO,data/atlantic/2002/12/nodc_R39009_098.nc,2002-12-01T22:32:14Z,2002-12-01T22:32:14Z,-9.6580,-9.6580,-26.4500,-26.4500,4.00,998.70
39009,AO,data/atlantic/2002/12/nodc_R39009_099.nc,2002-12-12T16:08:22Z,2002-12-12T16:08:22Z,-9.6500,-9.6500,-26.2730,-26.2730,4.00,1009.10
39009,AO,data/atlantic/2002/12/nodc_R39009_100.nc,2002-12-23T10:10:45Z,2002-12-23T10:10:45Z,-9.7200,-9.7200,-25.8730,-25.8730,4.00,1004.90
39013,AO,data/atlantic/2002/12/nodc_R39013_098.nc,2002-12-07T15:14:35Z,2002-12-07T15:14:35Z,-4.1800,-4.1800,-26.7780,-26.7780,4.00,1003.00
39013,AO,data/atlantic/2002/12/nodc_R39013_099.nc,2002-12-18T09:10:38Z,2002-12-18T09:10:38Z,-4.3340,-4.3340,-27.1200,-27.1200,4.00,1000.90
39013,AO,data/atlantic/2002/12/nodc_R39013_100.nc,2002-12-29T03:07:23Z,2002-12-29T03:07:23Z,-4.3190,-4.3190,-27.8620,-27.8620,4.00,1001.20
39016,AO,data/atlantic/2002/12/nodc_R39016_098.nc,2002-12-07T08:57:14Z,2002-12-07T08:57:14Z,4.0550,4.0550,-37.9550,-37.9550,4.00,1009.40
39016,AO,data/atlantic/2002/12/nodc_R39016_099.nc,2002-12-18T02:51:58Z,2002-12-18T02:51:58Z,3.8640,3.8640,-38.2410,-38.2410,4.00,1005.20
39016,AO,data/atlantic/2002/12/nodc_R39016_100.nc,2002-12-28T20:40:58Z,2002-12-28T20:40:58Z,3.9050,3.9050,-38.6280,-38.6280,4.00,1012.80
39017,AO,data/atlantic/2002/12/nodc_R39017_098.nc,2002-12-04T03:10:49Z,2002-12-04T03:10:49Z,4.5830,4.5830,-35.8860,-35.8860,4.00,1003.40
39017,AO,data/atlantic/2002/12/nodc_R39017_099.nc,2002-12-14T21:09:22Z,2002-12-14T21:09:22Z,4.7490,4.7490,-34.9360,-34.9360,4.00,1004.90
39017,AO,data/atlantic/2002/12/nodc_R39017_100.nc,2002-12-25T15:07:34Z,2002-12-25T15:07:34Z,5.4230,5.4230,-34.0240,-34.0240,4.00,1014.00
39037,AO,data/atlantic/2002/12/nodc_D39037_068.nc,2002-12-01T12:11:01Z,2002-12-01T12:11:01Z,4.0440,4.0440,-43.4350,-43.4350,4.30,998.90
39037,AO,data/atlantic/2002/12/nodc_D39037_069.nc,2002-12-12T03:44:00Z,2002-12-12T03:44:00Z,3.8770,3.8770,-43.9740,-43.9740,4.20,1949.20
39037,AO,data/atlantic/2002/12/nodc_D39037_070.nc,2002-12-22T14:22:34Z,2002-12-22T14:22:34Z,3.4050,3.4050,-44.3860,-44.3860,4.30,949.50
39038,AO,data/atlantic/2002/12/nodc_D39038_068.nc,2002-12-02T21:35:11Z,2002-12-02T21:35:11Z,-2.1760,-2.1760,-24.4130,-24.4130,4.60,949.30
39038,AO,data/atlantic/2002/12/nodc_D39038_069.nc,2002-12-13T10:54:46Z,2002-12-13T10:54:46Z,-2.3360,-2.3360,-23.7710,-23.7710,4.30,6225.90
39038,AO,data/atlantic/2002/12/nodc_D39038_070.nc,2002-12-23T23:45:17Z,2002-12-23T23:45:17Z,-1.6720,-1.6720,-23.3930,-23.3930,4.60,998.90
39039,AO,data/atlantic/2002/12/nodc_D39039_068.nc,2002-12-04T06:21:46Z,2002-12-04T06:21:46Z,-10.9780,-10.9780,-30.3360,-30.3360,5.20,999.40
39039,AO,data/atlantic/2002/12/nodc_D39039_069.nc,2002-12-14T21:49:31Z,2002-12-14T21:49:31Z,-10.8590,-10.8590,-30.5670,-30.5670,5.30,1949.00
39039,AO,data/atlantic/2002/12/nodc_D39039_070.nc,2002-12-25T07:56:10Z,2002-12-25T07:56:10Z,-10.6340,-10.6340,-30.8240,-30.8240,5.50,949.10
39041,AO,data/atlantic/2002/12/nodc_D39041_068.nc,2002-12-10T12:21:11Z,2002-12-10T12:21:11Z,3.3610,3.3610,-38.5050,-38.5050,7.40,1999.40
39041,AO,data/atlantic/2002/12/nodc_D39041_069.nc,2002-12-21T05:24:42Z,2002-12-21T05:24:42Z,3.7390,3.7390,-38.6980,-38.6980,8.10,1999.10
39041,AO,data/atlantic/2002/12/nodc_D39041_070.nc,2002-12-31T21:41:43Z,2002-12-31T21:41:43Z,4.0390,4.0390,-38.6230,-38.6230,8.00,1949.30
39042,AO,data/atlantic/2002/12/nodc_D39042_067.nc,2002-12-01T15:07:59Z,2002-12-01T15:07:59Z,-14.1070,-14.1070,-37.5700,-37.5700,8.00,1949.40
39042,AO,data/atlantic/2002/12/nodc_D39042_068.nc,2002-12-12T07:57:52Z,2002-12-12T07:57:52Z,-14.9790,-14.9790,-38.3180,-38.3180,7.70,1949.10
39042,AO,data/atlantic/2002/12/nodc_D39042_069.nc,2002-12-22T23:34:53Z,2002-12-22T23:34:53Z,-16.0940,-16.0940,-36.7980,-36.7980,7.70,1999.70
39043,AO,data/atlantic/2002/12/nodc_D39043_068.nc,2002-12-08T23:55:46Z,2002-12-08T23:55:46Z,7.0980,7.0980,-37.4760,-37.4760,7.10,1949.50
39043,AO,data/atlantic/2002/12/nodc_D39043_069.nc,2002-12-19T15:15:19Z,2002-12-19T15:15:19Z,6.8610,6.8610,-37.4850,-37.4850,6.90,1949.00
39043,AO,data/atlantic/2002/12/nodc_D39043_070.nc,2002-12-30T07:28:29Z,2002-12-30T07:28:29Z,6.5090,6.5090,-37.3530,-37.3530,6.90,1999.60
39045,AO,data/atlantic/2002/12/nodc_D39045_067.nc,2002-12-01T05:55:33Z,2002-12-01T05:55:33Z,-7.6670,-7.6670,-27.5830,-27.5830,8.30,1999.70
