floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
1900022,AO,data/atlantic/2003/11/nodc_D1900022_061.nc,2003-11-04T10:11:04Z,2003-11-04T10:11:04Z,23.0890,23.0890,-61.0570,-61.0570,10.00,1000.00
1900022,AO,data/atlantic/2003/11/nodc_D1900022_062.nc,2003-11-14T13:03:47Z,2003-11-14T13:03:47Z,23.6360,23.6360,-61.9520,-61.9520,10.00,1000.00
1900022,AO,data/atlantic/2003/11/nodc_D1900022_063.nc,2003-11-24T14:15:13Z,2003-11-24T14:15:13Z,23.5930,23.5930,-62.5850,-62.5850,10.00,1000.00
1900037,AO,data/atlantic/2003/11/nodc_D1900037_071.nc,2003-11-20T10:45:03Z,2003-11-20T10:45:03Z,33.7060,33.7060,-31.1950,-31.1950,10.00,950.00
1900040,AO,data/atlantic/2003/11/nodc_D1900040_069.nc,2003-11-01T09:38:28Z,2003-11-01T09:38:28Z,29.7410,29.7410,-40.0860,-40.0860,10.00,1700.00
1900040,AO,data/atlantic/2003/11/nodc_D1900040_070.nc,2003-11-11T12:26:41Z,2003-11-11T12:26:41Z,30.1940,30.1940,-40.7920,-40.7920,10.00,1700.00
1900040,AO,data/atlantic/2003/11/nodc_D1900040_071.nc,2003-11-21T12:01:29Z,2003-11-21T12:01:29Z,30.7220,30.7220,-40.7450,-40.7450,10.00,1700.00
1900041,AO,data/atlantic/2003/11/nodc_D1900041_061.nc,2003-11-03T15:59:03Z,2003-11-03T15:59:03Z,35.5500,35.5500,-11.4240,-11.4240,10.00,800.00
1900041,AO,data/atlantic/2003/11/nodc_D1900041_062.nc,2003-11-13T15:45:57Z,2003-11-13T15:45:57Z,36.0670,36.0670,-10.8110,-10.8110,10.00,850.00
1900041,AO,data/atlantic/2003/11/nodc_D1900041_063.nc,2003-11-23T15:39:55Z,2003-11-23T15:39:55Z,36.4480,36.4480,-11.1210,-11.1210,10.00,850.00
1900057,AO,data/atlantic/2003/11/nodc_D1900057_036.nc,2003-11-03T14:01:12Z,2003-11-03T14:01:12Z,-31.1950,-31.1950,-16.2700,-16.2700,10.00,1100.00
1900057,AO,data/atlantic/2003/11/nodc_D1900057_037.nc,2003-11-13T15:28:24Z,2003-11-13T15:28:24Z,-31.0300,-31.0300,-16.0830,-16.0830,10.00,1100.00
1900057,AO,data/atlantic/2003/11/nodc_D1900057_038.nc,2003-11-23T22:14:12Z,2003-11-23T22:14:12Z,-30.8680,-30.8680,-16.0580,-16.0580,10.00,1100.00
1900058,AO,data/atlantic/2003/11/nodc_D1900058_036.nc,2003-11-01T16:00:02Z,2003-11-01T16:00:02Z,-35.7760,-35.7760,-13.6280,-13.6280,10.00,1250.00
1900058,AO,data/atlantic/2003/11/nodc_D1900058_037.nc,2003-11-11T21:44:21Z,2003-11-11T21:44:21Z,-35.5470,-35.5470,-13.4490,-13.4490,10.00,1250.00
1900058,AO,data/atlantic/2003/11/nodc_D1900058_038.nc,2003-11-22T00:36:41Z,2003-11-22T00:36:41Z,-35.3960,-35.3960,-13.2750,-13.2750,10.00,1250.00
1900059,AO,data/atlantic/2003/11/nodc_D1900059_033.nc,2003-11-06T18:46:12Z,2003-11-06T18:46:12Z,-8.5920,-8.5920,-16.3490,-16.3490,10.00,1150.00
1900059,AO,data/atlantic/2003/11/nodc_D1900059_034.nc,2003-11-16T23:17:36Z,2003-11-16T23:17:36Z,-8.4940,-8.4940,-16.4050,-16.4050,10.00,1150.00
1900059,AO,data/atlantic/2003/11/nodc_D1900059_035.nc,2003-11-27T01:59:58Z,2003-11-27T01:59:58Z,-8.3540,-8.3540,-16.3060,-16.3060,10.00,1150.00
1900060,AO,data/atlantic/2003/11/nodc_D1900060_033.nc,2003-11-05T02:42:56Z,2003-11-05T02:42:56Z,-11.8880,-11.8880,-13.4350,-13.4350,10.00,1100.00
1900060,AO,data/atlantic/2003/11/nodc_D1900060_034.nc,2003-11-15T09:30:37Z,2003-11-15T09:30:37Z,-11.9130,-11.9130,-13.9630,-13.9630,10.00,1100.00
1900060,AO,data/atlantic/2003/11/nodc_D1900060_035.nc,2003-11-25T10:40:21Z,2003-11-25T10:40:21Z,-11.8340,-11.8340,-14.4890,-14.4890,10.00,1100.00
