floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
1900057,AO,data/atlantic/2005/12/nodc_D1900057_111.nc,2005-12-04T11:20:24Z,2005-12-04T11:20:24Z,-30.3280,-30.3280,-30.1460,-30.1460,10.00,1250.00
1900057,AO,data/atlantic/2005/12/nodc_D1900057_112.nc,2005-12-14T14:40:34Z,2005-12-14T14:40:34Z,-30.3810,-30.3810,-30.5760,-30.5760,10.00,1250.00
1900057,AO,data/atlantic/2005/12/nodc_D1900057_113.nc,2005-12-24T18:52:22Z,2005-12-24T18:52:22Z,-30.5390,-30.5390,-30.9020,-30.9020,10.00,1250.00
1900058,AO,data/atlantic/2005/12/nodc_D1900058_111.nc,2005-12-02T14:56:10Z,2005-12-02T14:56:10Z,-29.9630,-29.9630,-26.7350,-26.7350,10.00,1200.00
1900058,AO,data/atlantic/2005/12/nodc_D1900058_112.nc,2005-12-12T19:34:34Z,2005-12-12T19:34:34Z,-29.6140,-29.6140,-27.0770,-27.0770,10.00,1200.00
1900058,AO,data/atlantic/2005/12/nodc_D1900058_113.nc,2005-12-22T23:29:50Z,2005-12-22T23:29:50Z,-29.3770,-29.3770,-27.1470,-27.1470,10.00,1200.00
1900059,AO,data/atlantic/2005/12/nodc_D1900059_108.nc,2005-12-07T14:11:26Z,2005-12-07T14:11:26Z,-11.5640,-11.5640,-25.5680,-25.5680,10.00,1200.00
1900059,AO,data/atlantic/2005/12/nodc_D1900059_109.nc,2005-12-17T19:20:42Z,2005-12-17T19:20:42Z,-11.8580,-11.8580,-25.9910,-25.9910,10.00,1200.00
1900059,AO,data/atlantic/2005/12/nodc_D1900059_110.nc,2005-12-27T22:30:52Z,2005-12-27T22:30:52Z,-11.9700,-11.9700,-26.2640,-26.2640,10.00,1200.00
1900060,AO,data/atlantic/2005/12/nodc_D1900060_108.nc,2005-12-05T22:13:22Z,2005-12-05T22:13:22Z,-11.7910,-11.7910,-28.7190,-28.7190,10.00,1000.00
1900060,AO,data/atlantic/2005/12/nodc_D1900060_110.nc,2005-12-26T05:02:48Z,2005-12-26T05:02:48Z,-11.4180,-11.4180,-29.3140,-29.3140,10.00,1000.00
1900165,AO,data/atlantic/2005/12/nodc_D1900165_105.nc,2005-12-09T02:30:09Z,2005-12-09T02:30:09Z,-23.9900,-23.9900,7.1810,7.1810,10.00,1150.00
1900165,AO,data/atlantic/2005/12/nodc_D1900165_106.nc,2005-12-19T06:04:08Z,2005-12-19T06:04:08Z,-23.3070,-23.3070,6.8740,6.8740,10.00,1100.00
1900165,AO,data/atlantic/2005/12/nodc_D1900165_107.nc,2005-12-29T10:02:22Z,2005-12-29T10:02:22Z,-22.7540,-22.7540,6.6870,6.6870,10.00,1100.00
1900166,AO,data/atlantic/2005/12/nodc_D1900166_101.nc,2005-12-05T12:53:34Z,2005-12-05T12:53:34Z,4.2060,4.2060,0.1540,0.1540,10.00,1100.00
