floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
13857,AO,data/atlantic/1998/10/nodc_R13857_040.nc,1998-10-01T19:29:09Z,1998-10-01T19:29:09Z,3.7230,3.7230,-17.8540,-17.8540,11.90,956.10
13857,AO,data/atlantic/1998/10/nodc_R13857_041.nc,1998-10-12T18:48:49Z,1998-10-12T18:48:49Z,3.7040,3.7040,-17.9620,-17.9620,11.90,961.20
13857,AO,data/atlantic/1998/10/nodc_R13857_042.nc,1998-10-23T19:44:11Z,1998-10-23T19:44:11Z,3.7580,3.7580,-17.8230,-17.8230,11.90,961.20
13858,AO,data/atlantic/1998/10/nodc_R13858_040.nc,1998-10-01T02:09:51Z,1998-10-01T02:09:51Z,3.9970,3.9970,-11.7920,-11.7920,15.50,958.50
13858,AO,data/atlantic/1998/10/nodc_R13858_041.nc,1998-10-12T03:25:33Z,1998-10-12T03:25:33Z,3.7320,3.7320,-11.3000,-11.3000,15.50,964.10
13858,AO,data/atlantic/1998/10/nodc_R13858_042.nc,1998-10-22T20:09:23Z,1998-10-22T20:09:23Z,3.9400,3.9400,-10.9250,-10.9250,15.50,958.50
13859,AO,data/atlantic/1998/10/nodc_R13859_040.nc,1998-10-02T14:48:08Z,1998-10-02T14:48:08Z,1.0430,1.0430,-25.9830,-25.9830,5.70,937.90
13859,AO,data/atlantic/1998/10/nodc_R13859_041.nc,1998-10-13T16:00:41Z,1998-10-13T16:00:41Z,1.2340,1.2340,-25.4760,-25.4760,5.70,954.20
13859,AO,data/atlantic/1998/10/nodc_R13859_042.nc,1998-10-24T15:42:48Z,1998-10-24T15:42:48Z,2.2200,2.2200,-25.6000,-25.6000,5.70,932.50
15819,AO,data/atlantic/1998/10/nodc_R15819_039.nc,1998-10-05T15:47:21Z,1998-10-05T15:47:21Z,-8.1460,-8.1460,-23.8130,-23.8130,20.00,910.10
15819,AO,data/atlantic/1998/10/nodc_R15819_040.nc,1998-10-16T15:26:18Z,1998-10-16T15:26:18Z,-8.3000,-8.3000,-23.8260,-23.8260,20.00,910.10
15819,AO,data/atlantic/1998/10/nodc_R15819_041.nc,1998-10-27T15:09:35Z,1998-10-27T15:09:35Z,-8.3720,-8.3720,-23.7930,-23.7930,20.00,904.90
15820,AO,data/atlantic/1998/10/nodc_R15820_039.nc,1998-10-07T02:42:48Z,1998-10-07T02:42:48Z,-5.9080,-5.9080,-10.8740,-10.8740,16.60,912.20
