floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
15820,AO,data/atlantic/2002/06/nodc_R15820_161.nc,2002-06-10T01:12:23Z,2002-06-10T01:12:23Z,-4.3410,-4.3410,-30.5210,-30.5210,74.70,885.80
15820,AO,data/atlantic/2002/06/nodc_R15820_162.nc,2002-06-21T00:25:24Z,2002-06-21T00:25:24Z,-4.0510,-4.0510,-30.9320,-30.9320,69.40,885.80
1900022,AO,data/atlantic/2002/06/nodc_D1900022_010.nc,2002-06-10T18:50:04Z,2002-06-10T18:50:04Z,16.2510,16.2510,-56.3840,-56.3840,10.00,1050.00
1900022,AO,data/atlantic/2002/06/nodc_D1900022_011.nc,2002-06-20T18:39:35Z,2002-06-20T18:39:35Z,16.6030,16.6030,-56.6250,-56.6250,10.00,1050.00
1900022,AO,data/atlantic/2002/06/nodc_D1900022_012.nc,2002-06-30T18:30:08Z,2002-06-30T18:30:08Z,17.5210,17.5210,-56.6780,-56.6780,10.00,1050.00
1900035,AO,data/atlantic/2002/06/nodc_D1900035_026.nc,2002-06-09T15:41:36Z,2002-06-09T15:41:36Z,18.8970,18.8970,-43.6370,-43.6370,10.00,1100.00
1900035,AO,data/atlantic/2002/06/nodc_D1900035_027.nc,2002-06-19T15:30:59Z,2002-06-19T15:30:59Z,19.2890,19.2890,-43.9450,-43.9450,10.00,1150.00
1900035,AO,data/atlantic/2002/06/nodc_D1900035_028.nc,2002-06-29T17:03:19Z,2002-06-29T17:03:19Z,19.7770,19.7770,-44.2170,-44.2170,10.00,1100.00
1900036,AO,data/atlantic/2002/06/nodc_D1900036_018.nc,2002-06-06T04:51:27Z,2002-06-06T04:51:27Z,33.7630,33.7630,-20.9500,-20.9500,10.00,1650.00
1900036,AO,data/atlantic/2002/06/nodc_D1900036_019.nc,2002-06-16T04:40:27Z,2002-06-16T04:40:27Z,33.2490,33.2490,-20.7030,-20.7030,10.00,1650.00
1900036,AO,data/atlantic/2002/06/nodc_D1900036_020.nc,2002-06-26T04:31:25Z,2002-06-26T04:31:25Z,32.6180,32.6180,-20.2170,-20.2170,10.00,1650.00
1900037,AO,data/atlantic/2002/06/nodc_D1900037_018.nc,2002-06-06T11:34:08Z,2002-06-06T11:34:08Z,34.4110,34.4110,-31.2040,-31.2040,10.00,950.00
1900037,AO,data/atlantic/2002/06/nodc_D1900037_019.nc,2002-06-16T14:24:15Z,2002-06-16T14:24:15Z,34.6170,34.6170,-31.3310,-31.3310,10.00,950.00
1900037,AO,data/atlantic/2002/06/nodc_D1900037_020.nc,2002-06-26T14:15:27Z,2002-06-26T14:15:27Z,35.0320,35.0320,-31.5630,-31.5630,10.00,950.00
