floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
1900022,AO,data/atlantic/2004/09/nodc_D1900022_092.nc,2004-09-10T05:49:35Z,2004-09-10T05:49:35Z,26.3190,26.3190,-64.7830,-64.7830,10.00,1100.00
1900022,AO,data/atlantic/2004/09/nodc_D1900022_093.nc,2004-09-20T07:17:11Z,2004-09-20T07:17:11Z,26.4590,26.4590,-65.1720,-65.1720,10.00,1150.00
1900022,AO,data/atlantic/2004/09/nodc_D1900022_094.nc,2004-09-30T07:02:20Z,2004-09-30T07:02:20Z,26.5380,26.5380,-65.4770,-65.4770,10.00,1100.00
1900037,AO,data/atlantic/2004/09/nodc_D1900037_100.nc,2004-09-06T00:03:28Z,2004-09-06T00:03:28Z,32.0420,32.0420,-36.6620,-36.6620,10.00,1000.00
1900037,AO,data/atlantic/2004/09/nodc_D1900037_101.nc,2004-09-16T01:05:45Z,2004-09-16T01:05:45Z,32.3210,32.3210,-36.9250,-36.9250,10.00,950.00
1900037,AO,data/atlantic/2004/09/nodc_D1900037_102.nc,2004-09-26T02:23:31Z,2004-09-26T02:23:31Z,32.2510,32.2510,-37.2030,-37.2030,10.00,950.00
1900039,AO,data/atlantic/2004/09/nodc_D1900039_100.nc,2004-09-06T23:36:26Z,2004-09-06T23:36:26Z,39.3940,39.3940,-51.6890,-51.6890,10.00,1600.00
1900039,AO,data/atlantic/2004/09/nodc_D1900039_101.nc,2004-09-16T23:10:07Z,2004-09-16T23:10:07Z,38.7720,38.7720,-49.7690,-49.7690,10.00,1600.00
1900039,AO,data/atlantic/2004/09/nodc_D1900039_102.nc,2004-09-26T22:44:54Z,2004-09-26T22:44:54Z,38.9850,38.9850,-47.7660,-47.7660,10.00,1600.00
1900041,AO,data/atlantic/2004/09/nodc_D1900041_092.nc,2004-09-09T11:08:10Z,2004-09-09T11:08:10Z,36.8360,36.8360,-18.6600,-18.6600,10.00,850.00
1900041,AO,data/atlantic/2004/09/nodc_D1900041_093.nc,2004-09-19T10:37:59Z,2004-09-19T10:37:59Z,37.0000,37.0000,-19.8480,-19.8480,10.00,850.00
1900041,AO,data/atlantic/2004/09/nodc_D1900041_094.nc,2004-09-29T11:48:41Z,2004-09-29T11:48:41Z,36.6410,36.6410,-21.3120,-21.3120,10.00,900.00
1900057,AO,data/atlantic/2004/09/nodc_D1900057_066.nc,2004-09-03T10:21:56Z,2004-09-03T10:21:56Z,-29.1750,-29.1750,-20.7190,-20.7190,10.00,1150.00
1900057,AO,data/atlantic/2004/09/nodc_D1900057_067.nc,2004-09-13T11:31:57Z,2004-09-13T11:31:57Z,-29.1640,-29.1640,-20.6750,-20.6750,10.00,1150.00
1900057,AO,data/atlantic/2004/09/nodc_D1900057_068.nc,2004-09-23T14:24:24Z,2004-09-23T14:24:24Z,-29.1010,-29.1010,-20.6320,-20.6320,10.00,1150.00
