floatID,data_center,file_path,date_time_min,date_time_max,latitude_min,latitude_max,longitude_min,longitude_max,depth_min,depth_max
39039,AO,data/atlantic/2001/11/nodc_D39039_033.nc,2001-11-30T08:48:49Z,2001-11-30T08:48:49Z,-11.2970,-11.2970,-26.6370,-26.6370,5.00,1999.30
39041,AO,data/atlantic/2001/11/nodc_D39041_031.nc,2001-11-10T20:29:22Z,2001-11-10T20:29:22Z,2.6880,2.6880,-31.4450,-31.4450,6.80,1999.70
39041,AO,data/atlantic/2001/11/nodc_D39041_032.nc,2001-11-21T12:22:20Z,2001-11-21T12:22:20Z,2.2570,2.2570,-31.7440,-31.7440,6.80,1949.40
39042,AO,data/atlantic/2001/11/nodc_D39042_030.nc,2001-11-02T00:30:30Z,2001-11-02T00:30:30Z,-7.2190,-7.2190,-28.6700,-28.6700,7.50,1999.20
39042,AO,data/atlantic/2001/11/nodc_D39042_031.nc,2001-11-12T16:18:18Z,2001-11-12T16:18:18Z,-6.9450,-6.9450,-28.6380,-28.6380,7.70,1999.70
39042,AO,data/atlantic/2001/11/nodc_D39042_032.nc,2001-11-23T08:29:40Z,2001-11-23T08:29:40Z,-6.9230,-6.9230,-28.5500,-28.5500,7.40,1999.20
39043,AO,data/atlantic/2001/11/nodc_D39043_031.nc,2001-11-09T07:53:30Z,2001-11-09T07:53:30Z,6.5200,6.5200,-36.6520,-36.6520,7.00,1999.70
39043,AO,data/atlantic/2001/11/nodc_D39043_032.nc,2001-11-19T23:55:54Z,2001-11-19T23:55:54Z,6.0900,6.0900,-36.6850,-36.6850,7.00,1999.40
39043,AO,data/atlantic/2001/11/nodc_D39043_033.nc,2001-11-30T14:56:02Z,2001-11-30T14:56:02Z,6.1440,6.1440,-36.7890,-36.7890,7.10,1999.80
39045,AO,data/atlantic/2001/11/nodc_D39045_030.nc,2001-11-01T13:33:53Z,2001-11-01T13:33:53Z,-6.2770,-6.2770,-27.3500,-27.3500,7.00,1999.80
39045,AO,data/atlantic/2001/11/nodc_D39045_031.nc,2001-11-12T05:21:40Z,2001-11-12T05:21:40Z,-6.2700,-6.2700,-27.1220,-27.1220,7.00,1949.20
39045,AO,data/atlantic/2001/11/nodc_D39045_032.nc,2001-11-22T21:28:21Z,2001-11-22T21:28:21Z,-6.1790,-6.1790,-26.7800,-26.7800,7.50,1999.80
39046,AO,data/atlantic/2001/11/nodc_D39046_031.nc,2001-11-11T07:32:57Z,2001-11-11T07:32:57Z,-1.0650,-1.0650,-43.4510,-43.4510,6.90,1399.20
39046,AO,data/atlantic/2001/11/nodc_D39046_032.nc,2001-11-21T19:54:46Z,2001-11-21T19:54:46Z,-0.8360,-0.8360,-43.8550,-43.8550,6.90,49.80
39051,AO,data/atlantic/2001/11/nodc_D39051_024.nc,2001-11-05T00:34:38Z,2001-11-05T00:34:38Z,6.8760,6.8760,-33.1930,-33.1930,10.00,1100.00
39051,AO,data/atlantic/2001/11/nodc_D39051_025.nc,2001-11-15T00:53:46Z,2001-11-15T00:53:46Z,6.9960,6.9960,-33.2580,-33.2580,10.00,1050.00
39051,AO,data/atlantic/2001/11/nodc_D39051_026.nc,2001-11-25T01:14:30Z,2001-11-25T01:14:30Z,6.9470,6.9470,-32.5760,-32.5760,10.00,1050.00
39052,AO,data/atlantic/2001/11/nodc_D39052_023.nc,2001-11-05T13:42:18Z,2001-11-05T13:42:18Z,6.1430,6.1430,-43.1730,-43.1730,10.00,1100.00
39052,AO,data/atlantic/2001/11/nodc_D39052_024.nc,2001-11-15T14:02:50Z,2001-11-15T14:02:50Z,6.3430,6.3430,-43.0780,-43.0780,10.00,1100.00
39052,AO,data/atlantic/2001/11/nodc_D39052_025.nc,2001-11-25T14:47:07Z,2001-11-25T14:47:07Z,6.5170,6.5170,-42.9650,-42.9650,10.00,1100.00
41951,AO,data/atlantic/2001/11/nodc_D41951_040.nc,2001-11-01T22:43:50Z,2001-11-01T22:43:50Z,34.2490,34.2490,-70.3870,-70.3870,6.00,1949.50
41951,AO,data/atlantic/2001/11/nodc_D41951_041.nc,2001-11-12T16:42:09Z,2001-11-12T16:42:09Z,34.3590,34.3590,-70.7320,-70.7320,6.00,1999.10
41951,AO,data/atlantic/2001/11/nodc_D41951_042.nc,2001-11-23T11:06:39Z,2001-11-23T11:06:39Z,34.2810,34.2810,-70.9400,-70.9400,6.40,1999.50
41952,AO,data/atlantic/2001/11/nodc_D41952_031.nc,2001-11-03T18:03:36Z,2001-11-03T18:03:36Z,12.4090,12.4090,-50.3750,-50.3750,4.90,999.60
41952,AO,data/atlantic/2001/11/nodc_D41952_033.nc,2001-11-24T19:25:25Z,2001-11-24T19:25:25Z,11.1600,11.1600,-49.3020,-49.3020,21.90,999.70
41953,AO,data/atlantic/2001/11/nodc_D41953_031.nc,2001-11-04T06:41:27Z,2001-11-04T06:41:27Z,10.2900,10.2900,-51.8270,-51.8270,13.60,999.10
41953,AO,data/atlantic/2001/11/nodc_D41953_032.nc,2001-11-14T19:19:26Z,2001-11-14T19:19:26Z,10.3620,10.3620,-51.8100,-51.8100,4.80,999.20
41953,AO,data/atlantic/2001/11/nodc_D41953_033.nc,2001-11-25T11:09:07Z,2001-11-25T11:09:07Z,10.5520,10.5520,-51.5730,-51.5730,4.60,1949.10
4900148,AO,data/atlantic/2001/11/nodc_D4900148_016.nc,2001-11-02T00:57:06Z,2001-11-02T00:57:06Z,39.5360,39.5360,-69.9180,-69.9180,10.00,1500.00
4900148,AO,data/atlantic/2001/11/nodc_D4900148_017.nc,2001-11-12T05:08:57Z,2001-11-12T05:08:57Z,38.8110,38.8110,-70.6340,-70.6340,10.00,1550.00
4900148,AO,data/atlantic/2001/11/nodc_D4900148_018.nc,2001-11-22T05:02:44Z,2001-11-22T05:02:44Z,39.5370,39.5370,-71.4140,-71.4140,10.00,1550.00
4900150,AO,data/atlantic/2001/11/nodc_D4900150_016.nc,2001-11-02T16:40:21Z,2001-11-02T16:40:21Z,30.0800,30.0800,-75.8860,-75.8860,10.00,1550.00
4900150,AO,data/atlantic/2001/11/nodc_D4900150_017.nc,2001-11-12T16:34:40Z,2001-11-12T16:34:40Z,29.7400,29.7400,-75.2340,-75.2340,10.00,1550.00
4900150,AO,data/atlantic/2001/11/nodc_D4900150_018.nc,2001-11-22T16:29:55Z,2001-11-22T16:29:55Z,30.3810,30.3810,-74.2260,-74.2260,10.00,1550.00
4900151,AO,data/atlantic/2001/11/nodc_D4900151_016.nc,2001-11-03T05:06:24Z,2001-11-03T05:06:24Z,28.2710,28.2710,-69.5380,-69.5380,10.00,1550.00
4900151,AO,data/atlantic/2001/11/nodc_D4900151_017.nc,2001-11-13T05:02:46Z,2001-11-13T05:02:46Z,28.4410,28.4410,-70.0700,-70.0700,10.00,1550.00
4900151,AO,data/atlantic/2001/11/nodc_D4900151_018.nc,2001-11-23T04:57:05Z,2001-11-23T04:57:05Z,28.3540,28.3540,-70.4400,-70.4400,10.00,1550.00
4900154,AO,data/atlantic/2001/11/nodc_D4900154_005.nc,2001-11-10T15:06:11Z,2001-11-10T15:06:11Z,17.7510,17.7510,-37.1820,-37.1820,10.00,1200.00
4900154,AO,data/atlantic/2001/11/nodc_D4900154_006.nc,2001-11-20T15:00:52Z,2001-11-20T15:00:52Z,17.8140,17.8140,-36.9600,-36.9600,10.00,1200.00
4900154,AO,data/atlantic/2001/11/nodc_D4900154_007.nc,2001-11-30T14:56:01Z,2001-11-30T14:56:01Z,17.6970,17.6970,-36.7630,-36.7630,10.00,1200.00
4900228,AO,data/atlantic/2001/11/nodc_R4900228_001.nc,2001-11-13T13:49:00Z,2001-11-13T13:49:00Z,31.6420,31.6420,-64.3940,-64.3940,0.50,1191.50
4900228,AO,data/atlantic/2001/11/nodc_R4900228_002.nc,2001-11-18T16:42:00Z,2001-11-18T16:42:00Z,31.7110,31.7110,-64.7230,-64.7230,0.50,1200.50
4900228,AO,data/atlantic/2001/11/nodc_R4900228_003.nc,2001-11-23T16:47:00Z,2001-11-23T16:47:00Z,31.7500,31.7500,-65.0590,-65.0590,1.50,1203.50
4900228,AO,data/atlantic/2001/11/nodc_R4900228_004.nc,2001-11-28T16:42:00Z,2001-11-28T16:42:00Z,31.8700,31.8700,-65.5050,-65.5050,1.50,1208.50
49060,AO,data/atlantic/2001/11/nodc_D49060_023.nc,2001-11-08T11:10:00Z,2001-11-08T11:10:00Z,14.2720,14.2720,-61.5790,-61.5790,10.00,1050.00
49060,AO,data/atlantic/2001/11/nodc_D49060_024.nc,2001-11-18T11:33:59Z,2001-11-18T11:33:59Z,14.2740,14.2740,-61.8030,-61.8030,10.00,1050.00
49060,AO,data/atlantic/2001/11/nodc_D49060_025.nc,2001-11-28T11:57:43Z,2001-11-28T11:57:43Z,14.3700,14.3700,-62.0380,-62.0380,10.00,1050.00
5900116,AO,data/atlantic/2001/11/nodc_D5900116_005.nc,2001-11-04T09:12:58Z,2001-11-04T09:12:58Z,-16.6890,-16.6890,-6.0100,-6.0100,10.00,1700.00
5900116,AO,data/atlantic/2001/11/nodc_D5900116_006.nc,2001-11-14T08:40:25Z,2001-11-14T08:40:25Z,-16.6110,-16.6110,-6.1840,-6.1840,10.00,1700.00
5900116,AO,data/atlantic/2001/11/nodc_D5900116_007.nc,2001-11-24T14:05:57Z,2001-11-24T14:05:57Z,-16.5970,-16.5970,-6.4110,-6.4110,10.00,1700.00
5900117,AO,data/atlantic/2001/11/nodc_D5900117_005.nc,2001-11-03T16:13:42Z,2001-11-03T16:13:42Z,-19.3900,-19.3900,-3.1080,-3.1080,10.00,1250.00
5900117,AO,data/atlantic/2001/11/nodc_D5900117_006.nc,2001-11-13T16:04:45Z,2001-11-13T16:04:45Z,-19.5280,-19.5280,-3.8210,-3.8210,10.00,1250.00
5900117,AO,data/atlantic/2001/11/nodc_D5900117_007.nc,2001-11-23T15:58:46Z,2001-11-23T15:58:46Z,-19.8100,-19.8100,-4.4470,-4.4470,10.00,1250.00
5900118,AO,data/atlantic/2001/11/nodc_D5900118_005.nc,2001-11-05T01:30:41Z,2001-11-05T01:30:41Z,-13.3050,-13.3050,-9.3700,-9.3700,10.00,1050.00
5900118,AO,data/atlantic/2001/11/nodc_D5900118_006.nc,2001-11-15T01:26:58Z,2001-11-15T01:26:58Z,-13.3210,-13.3210,-9.6330,-9.6330,10.00,1050.00
5900118,AO,data/atlantic/2001/11/nodc_D5900118_007.nc,2001-11-25T01:20:02Z,2001-11-25T01:20:02Z,-13.5970,-13.5970,-9.8610,-9.8610,10.00,1050.00
5900119,AO,data/atlantic/2001/11/nodc_D5900119_005.nc,2001-11-05T14:09:57Z,2001-11-05T14:09:57Z,-8.8540,-8.8540,-9.6780,-9.6780,10.00,1700.00
5900119,AO,data/atlantic/2001/11/nodc_D5900119_006.nc,2001-11-15T14:03:19Z,2001-11-15T14:03:19Z,-8.7700,-8.7700,-9.1750,-9.1750,10.00,1700.00
5900119,AO,data/atlantic/2001/11/nodc_D5900119_007.nc,2001-11-25T13:58:16Z,2001-11-25T13:58:16Z,-8.8580,-8.8580,-8.7750,-8.7750,10.00,1700.00
5900120,AO,data/atlantic/2001/11/nodc_D5900120_005.nc,2001-11-06T02:59:00Z,2001-11-06T02:59:00Z,-6.5150,-6.5150,-14.2670,-14.2670,10.00,1200.00
5900120,AO,data/atlantic/2001/11/nodc_D5900120_006.nc,2001-11-16T02:52:38Z,2001-11-16T02:52:38Z,-6.4820,-6.4820,-14.3120,-14.3120,10.00,1200.00
5900120,AO,data/atlantic/2001/11/nodc_D5900120_007.nc,2001-11-26T02:47:11Z,2001-11-26T02:47:11Z,-6.4840,-6.4840,-14.7680,-14.7680,10.00,1200.00
6900087,AO,data/atlantic/2001/11/nodc_D6900087_024.nc,2001-11-04T09:20:17Z,2001-11-04T09:20:17Z,35.2540,35.2540,18.9380,18.9380,7.60,599.10
6900087,AO,data/atlantic/2001/11/nodc_D6900087_025.nc,2001-11-09T09:52:55Z,2001-11-09T09:52:55Z,35.2480,35.2480,18.9640,18.9640,7.40,599.00
6900087,AO,data/atlantic/2001/11/nodc_D6900087_026.nc,2001-11-14T10:25:56Z,2001-11-14T10:25:56Z,35.2460,35.2460,19.0080,19.0080,7.30,599.00
6900087,AO,data/atlantic/2001/11/nodc_D6900087_027.nc,2001-11-19T09:16:47Z,2001-11-19T09:16:47Z,35.2500,35.2500,19.0350,19.0350,7.30,599.00
6900087,AO,data/atlantic/2001/11/nodc_D6900087_028.nc,2001-11-24T09:50:50Z,2001-11-24T09:50:50Z,35.2250,35.2250,19.0990,19.0990,7.40,599.40
6900087,AO,data/atlantic/2001/11/nodc_D6900087_029.nc,2001-11-29T10:25:16Z,2001-11-29T10:25:16Z,35.0640,35.0640,19.1470,19.1470,7.50,599.40
6900091,AO,data/atlantic/2001/11/nodc_D6900091_024.nc,2001-11-04T12:21:36Z,2001-11-04T12:21:36Z,35.0570,35.0570,29.3850,29.3850,7.40,599.20
6900091,AO,data/atlantic/2001/11/nodc_D6900091_025.nc,2001-11-09T12:18:30Z,2001-11-09T12:18:30Z,35.1220,35.1220,29.2260,29.2260,7.10,599.30
6900091,AO,data/atlantic/2001/11/nodc_D6900091_026.nc,2001-11-14T12:16:23Z,2001-11-14T12:16:23Z,35.1890,35.1890,29.2360,29.2360,7.10,599.40
6900091,AO,data/atlantic/2001/11/nodc_D6900091_027.nc,2001-11-19T12:16:31Z,2001-11-19T12:16:31Z,35.1630,35.1630,29.2530,29.2530,7.50,599.50
6900091,AO,data/atlantic/2001/11/nodc_D6900091_028.nc,2001-11-24T12:19:46Z,2001-11-24T12:19:46Z,35.1690,35.1690,29.1830,29.1830,7.30,599.10
6900091,AO,data/atlantic/2001/11/nodc_D6900091_029.nc,2001-11-29T12:18:12Z,2001-11-29T12:18:12Z,35.2950,35.2950,29.1900,29.1900,7.10,599.00
49064,BO,data/atlantic/2001/11/nodc_D49064_029.nc,2001-11-06T22:10:29Z,2001-11-06T22:10:29Z,63.6380,63.6380,-31.4440,-31.4440,9.30,2007.60
49064,BO,data/atlantic/2001/11/nodc_D49064_031.nc,2001-11-17T00:57:16Z,2001-11-17T00:57:16Z,63.5590,63.5590,-31.5700,-31.5700,9.30,1996.70
49064,BO,data/atlantic/2001/11/nodc_D49064_032.nc,2001-11-27T00:24:22Z,2001-11-27T00:24:22Z,63.5400,63.5400,-31.4810,-31.4810,9.30,2005.50
49065,BO,data/atlantic/2001/11/nodc_D49065_030.nc,2001-11-07T04:19:00Z,2001-11-07T04:19:00Z,62.0830,62.0830,-31.0080,-31.0080,4.20,1999.70
49065,BO,data/atlantic/2001/11/nodc_D49065_031.nc,2001-11-17T05:49:29Z,2001-11-17T05:49:29Z,62.2460,62.2460,-30.4240,-30.4240,4.40,2003.80
49065,BO,data/atlantic/2001/11/nodc_D49065_032.nc,2001-11-27T02:07:23Z,2001-11-27T02:07:23Z,62.6170,62.6170,-29.9970,-29.9970,3.70,2002.90
49066,BO,data/atlantic/2001/11/nodc_D49066_030.nc,2001-11-07T15:29:28Z,2001-11-07T15:29:28Z,61.5220,61.5220,-29.2550,-29.2550,6.10,1788.60
49066,BO,data/atlantic/2001/11/nodc_D49066_031.nc,2001-11-16T22:32:33Z,2001-11-16T22:32:33Z,61.4850,61.4850,-29.3350,-29.3350,7.00,1883.40
49066,BO,data/atlantic/2001/11/nodc_D49066_032.nc,2001-11-26T22:01:57Z,2001-11-26T22:01:57Z,61.4220,61.4220,-29.4990,-29.4990,6.80,1748.20
49067,BO,data/atlantic/2001/11/nodc_D49067_030.nc,2001-11-06T22:13:27Z,2001-11-06T22:13:27Z,64.0970,64.0970,-34.1720,-34.1720,8.70,2083.00
49067,BO,data/atlantic/2001/11/nodc_D49067_032.nc,2001-11-27T05:47:09Z,2001-11-27T05:47:09Z,63.4710,63.4710,-36.4350,-36.4350,1981.00,1981.10
49068,BO,data/atlantic/2001/11/nodc_D49068_030.nc,2001-11-07T15:32:25Z,2001-11-07T15:32:25Z,61.5380,61.5380,-30.0490,-30.0490,7.80,2010.50
49068,BO,data/atlantic/2001/11/nodc_D49068_031.nc,2001-11-16T22:32:13Z,2001-11-16T22:32:13Z,61.1820,61.1820,-30.6570,-30.6570,8.40,1949.40
49068,BO,data/atlantic/2001/11/nodc_D49068_032.nc,2001-11-26T22:03:56Z,2001-11-26T22:03:56Z,61.2110,61.2110,-30.9770,-30.9770,8.10,1998.00
6900195,BO,data/atlantic/2001/11/nodc_D6900195_001.nc,2001-11-08T05:11:23Z,2001-11-08T05:11:23Z,69.5330,69.5330,9.6090,9.6090,6.80,1799.40
6900195,BO,data/atlantic/2001/11/nodc_D6900195_002.nc,2001-11-18T05:11:09Z,2001-11-18T05:11:09Z,69.3870,69.3870,10.1990,10.1990,8.80,1798.80
6900195,BO,data/atlantic/2001/11/nodc_D6900195_003.nc,2001-11-28T05:11:00Z,2001-11-28T05:11:00Z,69.9840,69.9840,10.7080,10.7080,9.00,1899.10
6900196,BO,data/atlantic/2001/11/nodc_D6900196_001.nc,2001-11-09T06:11:10Z,2001-11-09T06:11:10Z,70.5910,70.5910,7.7090,7.7090,5.90,1899.30
6900196,BO,data/atlantic/2001/11/nodc_D6900196_002.nc,2001-11-19T07:07:37Z,2001-11-19T07:07:37Z,70.4510,70.4510,7.4680,7.4680,7.60,1899.20
6900196,BO,data/atlantic/2001/11/nodc_D6900196_003.nc,2001-11-29T05:15:30Z,2001-11-29T05:15:30Z,70.4550,70.4550,7.7880,7.7880,8.00,1999.80
6900197,BO,data/atlantic/2001/11/nodc_D6900197_001.nc,2001-11-27T11:11:19Z,2001-11-27T11:11:19Z,56.7000,56.7000,-36.7210,-36.7210,102.00,2023.00
69079,BO,data/atlantic/2001/11/nodc_D69079_018.nc,2001-11-02T11:11:47Z,2001-11-02T11:11:47Z,58.8190,58.8190,-10.6200,-10.6200,29.30,1899.20
69079,BO,data/atlantic/2001/11/nodc_D69079_019.nc,2001-11-12T11:11:32Z,2001-11-12T11:11:32Z,58.9740,58.9740,-11.6670,-11.6670,7.70,1949.30
69079,BO,data/atlantic/2001/11/nodc_D69079_020.nc,2001-11-22T08:11:26Z,2001-11-22T08:11:26Z,59.1010,59.1010,-11.4590,-11.4590,8.10,1999.50
69080,BO,data/atlantic/2001/11/nodc_D69080_017.nc,2001-11-06T01:11:55Z,2001-11-06T01:11:55Z,57.7980,57.7980,-11.4410,-11.4410,7.70,1899.30
69080,BO,data/atlantic/2001/11/nodc_D69080_018.nc,2001-11-16T01:11:40Z,2001-11-16T01:11:40Z,57.8620,57.8620,-11.6160,-11.6160,8.00,1899.50
69081,BO,data/atlantic/2001/11/nodc_D69081_018.nc,2001-11-06T12:11:57Z,2001-11-06T12:11:57Z,59.9490,59.9490,-25.2670,-25.2670,8.10,1949.00
69081,BO,data/atlantic/2001/11/nodc_D69081_019.nc,2001-11-16T09:11:30Z,2001-11-16T09:11:30Z,59.9740,59.9740,-25.3580,-25.3580,8.30,1999.40
3900130,IF,data/atlantic/2001/11/nodc_D3900130_058.nc,2001-11-05T14:21:39Z,2001-11-05T14:21:39Z,7.5110,7.5110,-21.9820,-21.9820,4.80,1499.50
3900130,IF,data/atlantic/2001/11/nodc_D3900130_059.nc,2001-11-15T15:56:36Z,2001-11-15T15:56:36Z,7.7340,7.7340,-22.1130,-22.1130,4.80,1449.20
3900130,IF,data/atlantic/2001/11/nodc_D3900130_060.nc,2001-11-25T19:13:43Z,2001-11-25T19:13:43Z,7.3970,7.3970,-22.0880,-22.0880,5.00,1499.40
3900131,IF,data/atlantic/2001/11/nodc_D3900131_056.nc,2001-11-04T18:25:09Z,2001-11-04T18:25:09Z,-2.4780,-2.4780,-33.1620,-33.1620,4.40,1449.00
3900131,IF,data/atlantic/2001/11/nodc_D3900131_057.nc,2001-11-14T21:19:37Z,2001-11-14T21:19:37Z,-2.9590,-2.9590,-33.5370,-33.5370,4.40,1499.70
3900131,IF,data/atlantic/2001/11/nodc_D3900131_058.nc,2001-11-25T00:33:02Z,2001-11-25T00:33:02Z,-3.0380,-3.0380,-32.5320,-32.5320,4.40,1449.00
3900132,IF,data/atlantic/2001/11/nodc_D3900132_056.nc,2001-11-03T00:28:46Z,2001-11-03T00:28:46Z,9.3680,9.3680,-22.9540,-22.9540,4.80,1499.80
3900132,IF,data/atlantic/2001/11/nodc_D3900132_057.nc,2001-11-13T07:11:13Z,2001-11-13T07:11:13Z,9.7230,9.7230,-22.3410,-22.3410,4.70,1449.40
